E. Garay,30,Argentina,83,Valencia CF,€19M,€40K
E. García,24,Paraguay,64,Belgrano de Córdoba,€625K,€4K
E. Garré,35,Argentina,67,Club Atlético Huracán,€160K,€6K
E. Gigliotti,30,Argentina,75,Independiente,€6.5M,€23K
E. Godoy,23,Argentina,69,Belgrano de Córdoba,€1.3M,€7K
E. Goldero,33,Chile,62,Club de Deportes Temuco,€180K,€1K
E. González,35,Colombia,66,Jaguares Fútbol Club,€140K,€1K
E. Gómez,23,Argentina,65,Rosario Central,€600K,€4K
E. Ham,23,Argentina,61,Argentinos Juniors,€375K,€2K
E. Herrera,30,Argentina,67,Lobos de la BUAP,€725K,€6K
E. Hurtados,25,Chile,67,Audax Italiano,€675K,€3K
E. Ibargüen,25,Colombia,68,Patriotas Boyacá FC,€1.1M,€2K
E. Insúa,26,Argentina,71,Panathinaikos FC,€2.4M,€1K
E. Insúa,28,Argentina,76,VfB Stuttgart,€6M,€28K
E. Kalinski,30,Argentina,73,Club Tijuana,€3.7M,€22K
E. Lamela,25,Argentina,80,Tottenham Hotspur,€18.5M,€96K
E. Loboa,30,Colombia,67,CD America de Cali,€725K,€2K
E. Loeschbor,30,Argentina,71,Monarcas Morelia,€1.8M,€19K
E. Lorcado,33,Chile,68,Deportes Iquique,€375K,€2K
E. Lueiza,29,Chile,70,Club de Deportes Temuco,€1.4M,€3K
E. Madrez,33,Chile,73,Unión Española,€1.6M,€6K
E. Maidana,29,Argentina,62,Incheon United FC,€300K,€2K
E. Mammana,21,Argentina,75,Zenit St. Petersburg,€10M,€36K
E. Manjedo,33,Chile,67,CD Universidad de Concepción,€475K,€3K
E. Marcinal,25,Chile,69,San Luis de Quillota,€750K,€2K
E. Martinez,20,Argentina,54,Gimnasia y Esgrima La Plata,€100K,€2K
E. Martinez,24,Argentina,70,Getafe CF,€1.8M,€35K
E. Martínez,23,Argentina,61,Chacarita Juniors,€375K,€3K
E. Mas,28,Argentina,76,Trabzonspor,€6M,€34K
E. Merraño,25,Chile,75,CD O'Higgins,€7M,€8K
E. Molina,30,Argentina,68,Atlético Tucumán,€850K,€7K
E. Montagna,23,Argentina,66,Temperley,€900K,€5K
E. Montaño,27,Colombia,58,Tigres FC,€120K,€1K
E. Mosquera,26,Colombia,68,Envigado FC,€925K,€1K
E. Muñoz,26,Argentina,73,CD Leganés,€4.2M,€21K
E. Ojeda,19,Argentina,61,Rosario Central,€525K,€2K
E. Olivera,27,Argentina,66,Colon de Santa Fe,€650K,€3K
E. Ozuna,21,Argentina,61,Temperley,€425K,€3K
E. Palacios,18,Argentina,63,River Plate,€750K,€2K
E. Palacios,20,Colombia,51,Alianza Petrolera,€60K,€1K
E. Palomeque,24,Colombia,60,Atletico Nacional Medellin,€250K,€1K
E. Palomino,31,Colombia,68,Atlético Huila,€775K,€1K
E. Papa,35,Argentina,69,Arsenal de Sarandí,€230K,€5K
E. Paredes,36,Chile,76,,€0,
E. Paredes,36,Chile,76,,€0,€0.00
E. Perlaza,28,Colombia,70,Atlético Huila,€1.4M,€2K
E. Perozca,33,Chile,71,CD Antofagasta,€900K,€3K
E. Peñarendi,33,Chile,74,Everton de Viña del Mar,€3.4M,€5K
E. Ponce,20,Argentina,72,LOSC Lille,€4.7M,€32K
E. Puch,30,Chile,76,Pachuca,€7.5M,€35K
E. Pulgar,23,Chile,73,Bologna,€4.7M,€36K
E. Purita,20,Argentina,62,Arsenal de Sarandí,€675K,€3K
E. Pérez,31,Argentina,78,River Plate,€9M,€25K
E. Quejeda,29,Chile,67,CD Palestino,€525K,€3K
E. Quiñones,28,Colombia,67,CD Los Millionarios Bogota,€775K,€3K
E. Ramírez,20,Argentina,62,Gimnasia y Esgrima La Plata,€550K,€3K
E. Redoga,25,Chile,63,San Luis de Quillota,€260K,€1K
E. Remedi,22,Argentina,67,Banfield,€1.1M,€7K
E. Rescaldani,25,Argentina,69,SD Huesca,€1.4M,€4K
E. Rescaro,29,Chile,69,CD Palestino,€1M,€4K
E. Revolledo,29,Chile,68,CD Huachipato,€875K,€5K
E. Reynoso,21,Argentina,69,Talleres de Cordoba,€1.7M,€7K
E. Riberos,33,Chile,68,Deportes Iquique,€350K,€2K
E. Rigoni,24,Argentina,79,Zenit St. Petersburg,€17.5M,€64K
E. Rito,21,Venezuela,62,Patriotas Boyacá FC,€425K,€1K
E. Roco,24,Chile,75,Cruz Azul,€7M,€23K
E. Rodríguez,26,Argentina,61,Club Atlético Tigre,€300K,€3K
E. Rolón,22,Argentina,64,Málaga CF,€775K,€5K
E. Rueda,21,Argentina,61,Argentinos Juniors,€375K,€2K
E. Ruiz,19,Colombia,62,La Equidad,€525K,€1K
E. Sala,26,Argentina,78,FC Nantes,€12.5M,€30K
E. Salvio,26,Argentina,80,SL Benfica,€16M,€17K
E. Segura,20,Colombia,62,Atlético Huila,€600K,€1K
E. Serje,21,Colombia,64,CPD Junior Barranquilla,€600K,€1K
E. Soto,36,Colombia,72,CD Once Caldas Manizales,€975K,€1K
E. Strahman,28,Argentina,63,Bahía Blanca,€375K,€3K
E. Tellechea,30,Uruguay,66,Bahía Blanca,€600K,€3K
E. Toloza,33,Colombia,71,Independiente Medellín,€1.5M,€4K
E. Torres,19,Colombia,51,Alianza Petrolera,€80K,€1K
E. Triverio,28,Argentina,74,Racing Club de Avellaneda,€6M,€22K
E. Umeres,21,Argentina,63,Estudiantes de La Plata,€575K,€3K
E. Unsain,22,Argentina,70,Defensa y Justicia,€1.8M,€6K
E. Valencia,20,Colombia,62,Independiente Medellín,€675K,€1K
E. Valencia,27,Ecuador,76,Tigres U.A.N.L.,€9M,€70K
E. Valencia,32,Colombia,70,Atletico Nacional Medellin,€1M,€4K
E. Vargas,27,Chile,75,Tigres U.A.N.L.,€8M,€59K
E. Velasco,25,Colombia,64,Atletico Nacional Medellin,€500K,€2K
E. Velázquez,23,Uruguay,74,Rayo Vallecano,€7M,€34K
E. Villa,35,Argentina,71,Querétaro,€1.1M,€7K
E. Vindegas,33,Chile,69,Audax Italiano,€650K,€4K
E. Zenteno,32,Bolivia,67,,€0,
E. Zenteno,32,Bolivia,67,,€0,€0.00
E. Álvarez,28,Paraguay,65,CD Once Caldas Manizales,€550K,€1K
E. Ávila,23,Argentina,65,SD Huesca,€825K,€5K
E. Ávila,30,Colombia,65,Jaguares Fútbol Club,€400K,€1K
Eber Bessa,25,Brazil,72,CS Marítimo,€3.8M,€7K
Edardynho Neto,25,Brazil,63,Atlético Clube Goianiense,€325K,€2K
Edenildo Lagoas,29,Brazil,66,São Paulo Futebol Clube,€475K,€8K
Edercinho Sepa,29,Brazil,74,Grêmio Foot-Ball Porto Alegrense,€4.4M,€22K
Ederson,23,Brazil,83,Manchester City,€26M,€87K
Edison Tarabai,31,Brazil,65,Al Batin,€475K,€5K
Edmilson Junior,22,Brazil,73,Standard de Liège,€5.5M,€15K
Edsinho Torres,33,Brazil,71,Cruzeiro,€900K,€18K
Edson Farias,25,Brazil,69,CD Feirense,€1.3M,€6K
Eduardo,24,Brazil,67,Kawasaki Frontale,€900K,€5K
Eduardo,24,Brazil,68,Estoril Praia,€1.2M,€5K
Eduardo Fonseira,29,Brazil,71,Clube Atlético Mineiro,€1.6M,€18K
Eduardo Neto,28,Brazil,67,Kawasaki Frontale,€625K,€6K
Edvaldisco,25,Brazil,74,Botafogo de Futebol e Regatas,€5M,€16K
Edú,35,Brazil,68,Jeonbuk Hyundai Motors,€400K,€6K
Eli Sabiá,28,Brazil,67,Al Raed,€700K,€13K
Elias Fontoira,33,Brazil,73,Vitória,€1.6M,€13K
Elsinho,27,Brazil,72,Kawasaki Frontale,€2.6M,€6K
Eltildo Bessa,33,Brazil,71,Fluminense Football Club,€1.5M,€27K
Eltildo Correia,25,Brazil,76,Sociedade Esportiva Palmeiras,€7M,€34K
Eltson Marques,25,Brazil,70,Coritiba Foot Ball Club,€1.6M,€14K
Emerson Avintes,25,Brazil,71,Cruzeiro,€2.6M,€19K
Emilio Piodão,25,Brazil,74,Cruzeiro,€5M,€24K
Emu Teixeira,29,Brazil,69,Sociedade Esportiva Palmeiras,€1.1M,€22K
Emílio Trevões,29,Brazil,66,Atlético Clube Goianiense,€650K,€5K
Enaldo Paneira,25,Brazil,69,Cruzeiro,€1.1M,€16K
Enaldo Praz,29,Brazil,74,Sociedade Esportiva Palmeiras,€4.3M,€31K
Enaldo Toxeto,29,Brazil,74,Sociedade Esportiva Palmeiras,€4.4M,€31K
Enzio Julião,33,Brazil,68,Associação Chapecoense de Futebol,€575K,€11K
Enzo Chissano,25,Brazil,70,São Paulo Futebol Clube,€1.6M,€17K
Enzo Merques,33,Brazil,71,Botafogo de Futebol e Regatas,€900K,€12K
Eric Botteghin,29,Brazil,80,Feyenoord,€11.5M,€22K
Erick,19,Brazil,64,SC Braga,€775K,€2K
Erick Gameira,25,Brazil,74,Grêmio Foot-Ball Porto Alegrense,€6M,€24K
Ermel,22,Brazil,65,CD Feirense,€825K,€3K
Estevão Candeira,25,Brazil,72,Associação Atlética Ponte Preta,€2.8M,€11K
Evandro,29,Brazil,65,Daegu FC,€550K,€2K
Evandro,30,Brazil,73,Hull City,€3.7M,€13K
Evandro Rochedo,33,Brazil,73,Associação Atlética Ponte Preta,€2.5M,€19K
Ever Corredeira,33,Brazil,70,Coritiba Foot Ball Club,€1.1M,€18K
Ever Rodeiro,33,Brazil,66,Atlético Clube Goianiense,€400K,€4K
Ever Sineiro,29,Brazil,69,Coritiba Foot Ball Club,€1M,€14K
Everaldo,25,Brazil,68,Querétaro,€1.1M,€8K
Everticinho,29,Brazil,77,Sociedade Esportiva Palmeiras,€6.5M,€37K
Everton,23,Brazil,65,CS Marítimo,€700K,€3K
Everton Andrão,33,Brazil,76,Clube Atlético Paranaense,€3.1M,€17K
Ewandro,21,Brazil,69,Udinese,€1.7M,€14K
Ewerton,24,Brazil,65,Portimonense SC,€575K,€2K
Ewerton,28,Brazil,74,1. FC Nürnberg,€4.6M,€13K
F. Acosta,21,Uruguay,65,Villarreal CF,€875K,€7K
F. Aguilar,24,Colombia,72,Atletico Nacional Medellin,€4.2M,€4K
F. Altamirano,21,Argentina,62,Banfield,€475K,€2K
F. Alvarenga,21,Argentina,63,Vélez Sarsfield,€550K,€2K
F. Amorebieta,32,Venezuela,75,Independiente,€3.8M,€19K
F. Andrada,23,Argentina,69,Vélez Sarsfield,€1.5M,€12K
F. Angileri,23,Argentina,65,Godoy Cruz,€725K,€4K
F. Anselmo,23,Argentina,64,Argentinos Juniors,€650K,€4K
F. Antúnez,18,Argentina,56,Temperley,€190K,€1K
F. Arizala,31,Colombia,70,Atlético Bucaramanga,€1.6M,€2K
F. Armani,30,Argentina,77,Atletico Nacional Medellin,€5.5M,€6K
F. Asmar,17,Argentina,55,Temperley,€160K,€1K
F. Avenatti,24,Uruguay,68,Bologna,€1.2M,€26K
F. Baeda,33,Chile,63,San Luis de Quillota,€220K,€1K
F. Banega,20,Argentina,61,San Martín de San Juan,€450K,€3K
F. Banguero,28,Colombia,66,CD Los Millionarios Bogota,€500K,€1K
F. Barboza,20,Argentina,62,Argentinos Juniors,€550K,€2K
F. Barceló,24,Uruguay,61,San Martín de San Juan,€350K,€2K
F. Barragán,18,Colombia,52,Atlético Bucaramanga,€100K,€1K
F. Barridos,29,Chile,72,CD Antofagasta,€2.1M,€3K
F. Barrientos,25,Argentina,72,Club Atlético Lanús,€4.1M,€12K
F. Bellocq,23,Argentina,70,Bahía Blanca,€2.1M,€12K
F. Belluschi,33,Argentina,80,San Lorenzo de Almagro,€9M,€30K
F. Boló,23,Argentina,61,Atlético Huila,€375K,€1K
F. Bonansea,19,Argentina,58,Belgrano de Córdoba,€190K,€1K
F. Bordagaray,30,Argentina,71,Defensa y Justicia,€2.3M,€14K
F. Brandero,25,Chile,64,CD Palestino,€400K,€1K
F. Brandán,27,Argentina,68,Melbourne City,€950K,€9K
F. Brener,19,Argentina,57,Belgrano de Córdoba,€190K,€1K
F. Britos,21,Argentina,57,Unión de Santa Fe,€170K,€2K
F. Burbano,25,Colombia,68,Águilas Doradas,€1.1M,€2K
F. Bustos,21,Argentina,71,Independiente,€3.7M,€10K
F. Caicedo,28,Ecuador,77,Lazio,€9M,€56K
F. Callejo,24,Argentina,64,Colon de Santa Fe,€550K,€3K
F. Cambeses,20,Argentina,59,Banfield,€280K,€1K
F. Carballo,20,Uruguay,64,Sevilla Atlético,€700K,€2K
F. Cardozo,22,Argentina,66,Arsenal de Sarandí,€750K,€3K
F. Carrizo,26,Argentina,75,Rosario Central,€8M,€17K
F. Cartabia,24,Argentina,76,RC Deportivo de La Coruña,€10.5M,€23K
F. Carvalho,23,Uruguay,62,Malmö FF,€375K,€1K
F. Castillo,25,Colombia,75,Trabzonspor,€8M,€28K
F. Castillo,27,Colombia,61,Jaguares Fútbol Club,€230K,€1K
F. Castillón,31,Argentina,69,Club Atlético Lanús,€925K,€11K
F. Cañaveral,28,Colombia,67,CD Once Caldas Manizales,€625K,€2K
F. Cerro,29,Argentina,73,Rayo Vallecano,€3.8M,€13K
F. Cervi,23,Argentina,78,SL Benfica,€14.5M,€13K
F. Cobos,24,Argentina,62,Godoy Cruz,€350K,€2K
F. Colela,22,Argentina,63,Banfield,€575K,€3K
F. Coloccini,35,Argentina,73,San Lorenzo de Almagro,€950K,€14K
F. Coniglio,25,Argentina,63,Club Atlético Huracán,€500K,€3K
F. Costa,28,Argentina,60,Club Atlético Patronato,€170K,€1K
F. Cristaldo,20,Argentina,65,Defensa y Justicia,€650K,€5K
F. Crivelli,35,Argentina,65,Club Atlético Tigre,€130K,€2K
F. Cubero,38,Argentina,67,Vélez Sarsfield,€90K,€6K
F. Cuevas,20,Colombia,51,CD Once Caldas Manizales,€50K,€1K
F. Currimila,33,Chile,68,CD Antofagasta,€350K,€3K
F. Córdoba,28,Colombia,68,Deportivo Pasto,€700K,€2K
F. Dastineda,33,Chile,68,Club de Deportes Temuco,€575K,€3K
F. Di Santo,28,Argentina,75,FC Schalke 04,€7M,€38K
F. Díaz,33,Colombia,73,,€0,
F. Díaz,33,Colombia,73,,€0,€0.00
F. Erpen,34,Argentina,72,Club Atlas,€950K,€14K
F. Escobar,22,Argentina,65,Newell's Old Boys,€675K,€4K
F. Espíndola,32,Argentina,69,Albacete Balompié,€850K,€6K
F. Evangelista,25,Argentina,67,Boca Juniors,€825K,€12K
F. Fabra,26,Colombia,76,Boca Juniors,€8M,€25K
F. Falcone,27,Argentina,62,CD Aves,€325K,€3K
F. Fattori,24,Argentina,67,Newell's Old Boys,€950K,€9K
F. Fazio,30,Argentina,82,Roma,€16.5M,€73K
F. Fernández,25,Paraguay,71,CD America de Cali,€3.1M,€41K
F. Fernández,28,Argentina,79,Swansea City,€10M,€78K
F. Ferreyra,26,Argentina,76,Shakhtar Donetsk,€9.5M,€1K
F. Flórez,24,Colombia,62,Alianza Petrolera,€375K,€1K
F. Fragapane,24,Argentina,66,Unión de Santa Fe,€850K,€4K
F. Fydriszewski,24,Argentina,64,CD Lugo,€650K,€5K
F. Gago,31,Argentina,78,Boca Juniors,€7M,€25K
F. Gaibor,25,Ecuador,67,,€0,
F. Gaibor,25,Ecuador,67,,€0,€0.00
F. Garcés,17,Argentina,61,Colon de Santa Fe,€350K,€1K
F. García,33,Colombia,64,Deportivo Pasto,€180K,€1K
F. Geraldoza,33,Chile,65,Santiago Wanderers,€220K,€2K
F. Godoy,27,Argentina,65,Talleres de Cordoba,€550K,€4K
F. González,30,Argentina,67,Puebla,€725K,€6K
F. Grillo,24,Argentina,65,Vélez Sarsfield,€575K,€4K
F. Grondoña,29,Chile,69,Club de Deportes Temuco,€1M,€3K
F. Henríquez,22,Argentina,60,Godoy Cruz,€290K,€2K
F. Higuaín,32,Argentina,77,Columbus Crew SC,€7M,€11K
F. Hinestroza,27,Colombia,73,Tiburones Rojos de Veracruz,€4.2M,€10K
F. Ibargüen,23,Colombia,58,Águilas Doradas,€160K,€1K
F. Iturrado,29,Chile,72,CD Huachipato,€2.4M,€6K
F. Jara,28,Argentina,74,Pachuca,€6M,€33K
F. Lanzillotta,24,Argentina,65,Argentinos Juniors,€600K,€2K
F. Lecarnado,33,Chile,72,CD Palestino,€1.9M,€4K
F. Lenci,33,Argentina,61,Argentinos Juniors,€160K,€3K
F. Lértora,26,Argentina,71,Belgrano de Córdoba,€2.4M,€9K
F. Mac Allister,21,Argentina,58,Argentinos Juniors,€200K,€2K
F. Malagueño,18,Argentina,58,Talleres de Cordoba,€230K,€1K
F. Mancinelli,35,Argentina,71,Club Atlético Huracán,€550K,€7K
F. Martínez,27,Ecuador,72,Club Atlas,€3.6M,€17K
F. Mattia,29,Argentina,68,San Martín de San Juan,€775K,€7K
F. Melivilo,25,Argentina,58,Defensa y Justicia,€160K,€2K
F. Mercado,27,Colombia,69,Corporación Club Deportivo Tuluá,€1.2M,€2K
F. Meza,25,Colombia,72,Tigres U.A.N.L.,€3.4M,€34K
F. Micolta,27,Colombia,66,Puebla,€750K,€3K
F. Millados,25,Chile,70,Audax Italiano,€1.5M,€4K
F. Milo,25,Argentina,64,Arsenal de Sarandí,€475K,€3K
F. Monetti,28,Argentina,75,Club Atlético Lanús,€6M,€14K
F. Montero,29,Colombia,76,Vancouver Whitecaps FC,€7.5M,€12K
F. Monteseirín,22,Argentina,69,Arsenal de Sarandí,€1.3M,€8K
F. Mora,23,Chile,75,Cruz Azul,€9M,€28K
F. Mosquera,22,Colombia,59,Tigres FC,€210K,€1K
F. Muslera,31,Uruguay,82,Galatasaray SK,€13.5M,€57K
F. Mussis,25,Argentina,76,San Lorenzo de Almagro,€8.5M,€22K
F. Muñoz,25,Argentina,70,Temperley,€2.2M,€8K
F. Márquez,29,Argentina,68,Defensa y Justicia,€900K,€10K
F. Niell,34,Argentina,70,Gimnasia y Esgrima La Plata,€925K,€12K
F. Nájera,33,Colombia,68,La Equidad,€375K,€4K
F. Núñez,21,Argentina,62,Godoy Cruz,€525K,€2K
F. Olivera,22,Uruguay,61,CD Tenerife,€350K,€2K
F. Oreja,35,Argentina,70,Gimnasia y Esgrima La Plata,€375K,€7K
F. Orellana,31,Chile,80,Valencia CF,€13M,€40K
F. Otero Tovar,22,Colombia,70,Estudiantes de La Plata,€2.9M,€12K
F. Oyerze,29,Chile,65,Audax Italiano,€375K,€1K
F. Padrenda,33,Chile,71,CD Huachipato,€900K,€6K
F. Pardo,20,Argentina,57,Belgrano de Córdoba,€160K,€1K
F. Pardo,26,Colombia,75,Olympiakos CFP,€7M,€1K
F. Pereyra,29,Argentina,74,Necaxa,€5.5M,€15K
F. Pizzicanella,21,Argentina,57,Atlético Tucumán,€120K,€1K
F. Píriz,27,Uruguay,69,Montpellier Hérault SC,€1M,€14K
F. Quignon,24,Argentina,69,San Lorenzo de Almagro,€1.3M,€10K
F. Quiroz,19,Argentina,62,Colon de Santa Fe,€450K,€1K
F. Rašić,25,Argentina,65,Arsenal Tula,€700K,€8K
F. Ricca,22,Uruguay,74,Málaga CF,€7M,€18K
F. Rinaudo,30,Argentina,73,Gimnasia y Esgrima La Plata,€3M,€15K
F. Rodríguez,27,Uruguay,68,Godoy Cruz,€1M,€9K
F. Rodríguez,31,Colombia,67,Atlético Bucaramanga,€500K,€2K
F. Rodríguez Calleriza,21,Uruguay,54,Sandefjord Fotball,€100K,€1K
F. Román,21,Colombia,59,CD Los Millionarios Bogota,€220K,€1K
F. Roncaglia,30,Argentina,77,RC Celta de Vigo,€6.5M,€24K
F. Rosso,30,Argentina,64,Chacarita Juniors,€325K,€3K
F. Salazar,22,Colombia,68,Jaguares Fútbol Club,€1.4M,€1K
F. Sambueza,28,Argentina,73,Asociacion Deportivo Cali,€4M,€4K
F. Santander,26,Paraguay,73,FC København,€5M,€23K
F. Sbuttoni,28,Argentina,69,Atlético Tucumán,€850K,€7K
F. Sierralta,20,Chile,62,Parma,€600K,€4K
F. Signorelli,26,Venezuela,68,Salernitana,€1.1M,€4K
F. Silva,26,Argentina,68,Colon de Santa Fe,€1.1M,€9K
F. Silva,31,Chile,73,Cruz Azul,€3.4M,€29K
F. Soldano,22,Argentina,65,Unión de Santa Fe,€800K,€4K
F. Sosa,17,Argentina,53,Temperley,€130K,€1K
F. Sánchez,27,Argentina,72,Estudiantes de La Plata,€2.9M,€11K
F. Tobio,27,Argentina,73,Rosario Central,€3.8M,€16K
F. Torgnascioli,26,Uruguay,64,Lorca Deportiva CF,€400K,€2K
F. Torijano,28,Colombia,71,Deportes Tolima,€2.2M,€2K
F. Troyansky,20,Argentina,60,Bahía Blanca,€450K,€1K
F. Uribe,29,Colombia,74,Deportivo Toluca,€5.5M,€21K
F. Urraburo,26,Argentina,55,San Martín de San Juan,€80K,€1K
F. Valverde,18,Uruguay,70,RC Deportivo de La Coruña,€3.6M,€44K
F. Vargas,37,Colombia,69,La Equidad,€325K,€1K
F. Vidangosa,33,Chile,75,Unión Española,€3.4M,€5K
F. Vietto,19,Argentina,62,Racing Club de Avellaneda,€650K,€2K
F. Vismara,34,Argentina,66,Racing Club de Avellaneda,€200K,€5K
F. Vivas,20,Argentina,54,Vercelli,€110K,€1K
F. Viáfara,25,Colombia,68,Águilas Doradas,€950K,€1K
F. Zampedri,29,Argentina,73,Rosario Central,€4M,€20K
F. Zuculini,26,Argentina,70,Hellas Verona,€1.9M,€19K
F. Zuqui,25,Argentina,71,Estudiantes de La Plata,€3M,€12K
F. Álvarez,24,Argentina,59,Atlético Tucumán,€220K,€2K
F. Álvarez,24,Colombia,65,Independiente Medellín,€625K,€1K
F. Ávila,23,Colombia,62,Tigres FC,€425K,€1K
Fabiano,29,Brazil,74,FC Porto,€3.8M,€11K
Fabiano Sonta,25,Brazil,73,Clube Atlético Paranaense,€3.5M,€14K
Fabiem Jardim,33,Brazil,63,Associação Chapecoense de Futebol,€220K,€3K
Fabinho,23,Brazil,83,AS Monaco,€29.5M,€37K
Fabio,28,Brazil,67,Gamba Osaka,€625K,€8K
Fabri Arnoia,25,Brazil,67,São Paulo Futebol Clube,€850K,€17K
Fabrio Farinha,25,Brazil,75,Sociedade Esportiva Palmeiras,€7M,€31K
Fabrício,27,Brazil,68,Portimonense SC,€1M,€6K
Fabrício Baiano,25,Brazil,64,CS Marítimo,€500K,€3K
Falcao,31,Colombia,84,AS Monaco,€28M,€68K
Felipe,26,Brazil,70,New York Red Bulls,€2.2M,€7K
Felipe,28,Brazil,82,FC Porto,€18M,€20K
Felipe,30,Brazil,71,Hannover 96,€1.8M,€24K
Felipe,32,Brazil,75,Ferrara (SPAL),€3.8M,€14K
Felipe Anderson,24,Brazil,81,Lazio,€24M,€57K
Felipe Macedo,23,Brazil,69,Portimonense SC,€1.2M,€5K
Felipe Pires,22,Brazil,67,FK Austria Wien,€1M,€17K
Felipe Saad,33,Brazil,68,FC Lorient,€375K,€5K
Felipe Silva,27,Brazil,71,Sanfrecce Hiroshima,€2.5M,€10K
Felipe Soldivia,29,Brazil,63,Vitória,€350K,€3K
Fepe Avedo,29,Brazil,67,Clube Atlético Paranaense,€525K,€7K
Fernandinho,32,Brazil,82,Manchester City,€12.5M,€130K
Fernando,25,Brazil,79,Spartak Moscow,€14M,€64K
Fernando Boldrin,28,Brazil,70,Kayserispor,€1.8M,€12K
Fernando Canesín,25,Brazil,72,KV Oostende,€3.8M,€11K
Fernandão,30,Brazil,75,Fenerbahçe SK,€6.5M,€61K
Fidelis,28,Brazil,67,Portimonense SC,€800K,€6K
Filipe Augusto,23,Brazil,74,SL Benfica,€8M,€11K
Filipe Luís,31,Brazil,85,Atlético Madrid,€25M,€81K
Flavio,21,Brazil,61,Boavista FC,€350K,€1K
Flávio,23,Brazil,70,CD Feirense,€2.1M,€6K
Flávio Rebeilo,25,Brazil,69,Associação Atlética Ponte Preta,€900K,€9K
Formosandrinho,25,Brazil,77,São Paulo Futebol Clube,€10M,€35K
Franci Martinho,33,Brazil,68,Associação Atlética Ponte Preta,€575K,€11K
Fransérgio,26,Brazil,75,SC Braga,€8M,€12K
Fred,24,Brazil,80,Shakhtar Donetsk,€19.5M,€1K
Fred Aníbão,25,Brazil,76,Avaí Futebol Clube,€5.5M,€14K
Fred Soidares,33,Brazil,68,Sport Club do Recife,€350K,€10K
Freddy Cardouso,29,Brazil,68,Avaí Futebol Clube,€875K,€11K
Freder Cabral,25,Brazil,73,Sport Club do Recife,€2.9M,€12K
Fredinho Mutto,25,Brazil,68,Avaí Futebol Clube,€775K,€9K
Freire,27,Brazil,65,Shimizu S-Pulse,€450K,€2K
Fábinho,32,Brazil,68,Philadelphia Union,€500K,€5K
Fábio,26,Brazil,72,Middlesbrough,€2.6M,€12K
Fábio Melitinho,33,Brazil,74,Grêmio Foot-Ball Porto Alegrense,€3.4M,€23K
G. Achilier,32,Ecuador,72,Monarcas Morelia,€1.8M,€8K
G. Acosta,28,Argentina,70,Atlético Tucumán,€1.8M,€9K
G. Aguirre,35,Argentina,67,Temperley,€180K,€5K
G. Alcoba,32,Uruguay,73,U.N.A.M.,€2.3M,€20K
G. Arias,29,Argentina,68,Defensa y Justicia,€600K,€7K
G. Banguera,21,Colombia,58,Atlético Huila,€160K,€1K
G. Benítez,23,Argentina,60,Argentinos Juniors,€240K,€2K
G. Bergessio,32,Argentina,71,Vélez Sarsfield,€1.9M,€12K
G. Berterame,18,Argentina,62,San Lorenzo de Almagro,€625K,€3K
G. Bettini,24,Argentina,72,Banfield,€3.6M,€9K
G. Bianchini,20,Argentina,59,Talleres de Cordoba,€250K,€2K
G. Blanco Leschuk,25,Argentina,71,Shakhtar Donetsk,€3.1M,€1K
G. Bojanich,32,Argentina,64,Club Atlético Tigre,€260K,€4K
G. Bou,27,Argentina,79,Club Tijuana,€14.5M,€34K
G. Brugman,24,Uruguay,69,Pescara,€1.4M,€3K
G. Burdisso,28,Argentina,74,Club León,€4.6M,€28K
G. Cabral,31,Argentina,80,RC Celta de Vigo,€10M,€29K
G. Caffa,36,Argentina,59,Corporación Club Deportivo Tuluá,€20K,€1K
G. Campi,26,Argentina,68,Estudiantes de La Plata,€950K,€10K
G. Cano,29,Argentina,68,Pachuca,€900K,€20K
G. Carabajal,25,Argentina,69,San Martín de San Juan,€1.3M,€8K
G. Carrasco,20,Argentina,61,Club Atlético Lanús,€325K,€2K
G. Carrillo,26,Argentina,74,AS Monaco,€6.5M,€34K
G. Castellani,29,Argentina,69,Defensa y Justicia,€1M,€14K
G. Castro,32,Uruguay,75,Málaga CF,€5M,€22K
G. Celis,24,Colombia,75,Vitória Guimarães,€7.5M,€9K
G. Cellerino,31,Argentina,68,Deportivo Pasto,€800K,€2K
G. Chará,21,Colombia,57,Asociacion Deportivo Cali,€150K,€1K
G. Colman,32,Argentina,71,Rosario Central,€1.8M,€12K
G. Conti,22,Argentina,75,Colon de Santa Fe,€8.5M,€10K
G. Contreso,33,Chile,74,Universidad Católica,€2.3M,€7K
G. Cosaro,27,Argentina,70,Club Atlético Tigre,€1.5M,€9K
G. Cotugno,22,Uruguay,64,Real Oviedo,€625K,€2K
G. Daralla,25,Chile,74,Everton de Viña del Mar,€5M,€5K
G. Del Castillo,20,Argentina,63,Arsenal de Sarandí,€675K,€3K
G. Denis,35,Argentina,72,Club Atlético Lanús,€1.4M,€10K
G. Di Renzo,21,Argentina,64,Club Atlético Patronato,€700K,€3K
G. Diaz,21,Colombia,65,Independiente Medellín,€775K,€1K
G. Díaz,27,Argentina,70,Defensa y Justicia,€1.9M,€10K
G. Díaz,29,Argentina,69,Vélez Sarsfield,€800K,€9K
G. Escalante,24,Argentina,77,SD Eibar,€10.5M,€19K
G. Escobar,20,Argentina,63,Temperley,€625K,€2K
G. Esparza,24,Argentina,65,Puebla,€725K,€5K
G. Espinoza,27,Chile,72,Kayserispor,€3.5M,€11K
